txn_ref,account_number,direction,amount,currency,counterparty_name,counterparty_account,counterparty_country,channel,jurisdiction,occurred_at
TXN0004520,MT5000014483,DEBIT,6353.26,INR,City Power Board,CP5891883703,IN,IMPS,IN,2026-08-15T12:14:02Z
TXN0012367,MT5000013115,CREDIT,788322.03,INR,Cash deposit - branch,CP1849661061,IN,CASH,IN,2026-08-15T12:44:14Z
TXN0004170,MT5000013355,DEBIT,43757.49,INR,Metro Rail Card,CP7669499422,IN,ATM,IN,2026-08-15T12:46:42Z
TXN0010657,MT5000035337,DEBIT,89356.78,INR,Ashbury Traders,CP4412003969,SG,NEFT,SG,2026-08-15T12:49:03Z
TXN0007401,MT5000024020,DEBIT,36393.65,INR,Cinema Plex,CP1526791716,IN,IMPS,IN,2026-08-15T12:58:21Z
TXN0005284,MT5000017217,DEBIT,7824.66,INR,City Power Board,CP3893690545,IN,UPI,IN,2026-08-15T13:07:03Z
TXN0000040,MT5000000150,CREDIT,21521.05,INR,Upadhyay Traders,CP1415932585,IN,IMPS,IN,2026-08-15T13:07:50Z
TXN0012379,MT5000022466,CREDIT,772733.77,INR,Cash deposit - branch,CP5319178401,IN,CASH,IN,2026-08-15T13:11:00Z
TXN0004458,MT5000014205,DEBIT,29180.33,INR,BookWorld,CP4167214638,IN,UPI,IN,2026-08-15T13:19:06Z
TXN0004173,MT5000013355,DEBIT,24511.18,INR,City Power Board,CP5027386331,IN,IMPS,IN,2026-08-15T13:28:07Z
TXN0007640,MT5000024910,DEBIT,4944.53,INR,Apollo Pharmacy Store,CP9044729694,AE,NEFT,AE,2026-08-15T13:37:53Z
TXN0006756,MT5000022041,CREDIT,6400.40,INR,Swiggle Foods,CP2151498167,IN,CARD,IN,2026-08-15T13:52:18Z
TXN0008640,MT5000028297,DEBIT,14703.44,INR,Water Board,CP9439329533,GB,ATM,GB,2026-08-15T13:54:42Z
TXN0008345,MT5000027515,CREDIT,148830.15,INR,Sundaram Agro Foods,CP5003725901,US,NEFT,US,2026-08-15T14:00:14Z
TXN0004585,MT5000014764,CREDIT,103584.33,INR,Oberai Textiles,CP6495590670,IN,RTGS,IN,2026-08-15T14:11:22Z
TXN0011796,MT5000039101,DEBIT,31401.84,INR,FuelPoint,CP6911186261,IN,UPI,IN,2026-08-15T14:16:28Z
TXN0001775,MT5000006087,DEBIT,34873.52,INR,School Fees Trust,CP7411368834,IN,ATM,IN,2026-08-15T14:19:09Z
TXN0008371,MT5000027579,CREDIT,22624.95,INR,Upadhyay Pharma Distributors,CP3109121833,IN,RTGS,IN,2026-08-15T14:25:39Z
TXN0010425,MT5000034783,DEBIT,24009.14,INR,RentPay Housing,CP8083639470,IN,CARD,IN,2026-08-15T14:30:51Z
TXN0011438,MT5000037978,DEBIT,40919.64,INR,PhoneNet Telecom,CP3822068244,IN,CARD,IN,2026-08-15T14:40:36Z
TXN0009712,MT5000031979,DEBIT,5088.36,INR,City Power Board,CP5551327394,IN,CARD,IN,2026-08-15T14:44:15Z
TXN0006680,MT5000021733,DEBIT,42649.60,INR,Grocery Mart,CP6485594279,IN,IMPS,IN,2026-08-15T14:45:53Z
TXN0000959,MT5000003423,DEBIT,44649.14,INR,Grocery Mart,CP5024636765,IN,IMPS,IN,2026-08-15T14:51:34Z
TXN0011530,MT5000038242,DEBIT,3161.21,INR,Metro Rail Card,CP9966911259,IN,CARD,IN,2026-08-15T15:05:09Z
TXN0004851,MT5000015693,DEBIT,35979.79,INR,City Power Board,CP9913370628,IN,NEFT,IN,2026-08-15T15:09:53Z
TXN0000273,MT5000000933,DEBIT,56079.45,INR,Jadhavan Auto Parts,CP3500134621,IN,RTGS,IN,2026-08-15T15:20:12Z
TXN0008155,MT5000026893,DEBIT,23287.35,INR,City Power Board,CP8917134040,IN,CARD,IN,2026-08-15T15:25:29Z
TXN0003172,MT5000010219,DEBIT,12923.97,INR,RentPay Housing,CP7069560692,SG,UPI,SG,2026-08-15T15:28:33Z
TXN0012368,MT5000013115,CREDIT,811801.07,INR,Cash deposit - branch,CP7364787317,IN,CASH,IN,2026-08-15T15:53:50Z
TXN0004734,MT5000015213,CREDIT,12373.05,INR,Swiggle Foods,CP4301930654,SG,ATM,SG,2026-08-16T02:35:51Z
TXN0000804,MT5000002680,DEBIT,14996.23,INR,RentPay Housing,CP8434659602,US,CARD,US,2026-08-16T02:36:08Z
TXN0008894,MT5000029204,DEBIT,43204.58,INR,BookWorld,CP2965065478,IN,ATM,IN,2026-08-16T02:39:32Z
TXN0006578,MT5000021403,DEBIT,42092.36,INR,Water Board,CP7664402044,IN,IMPS,IN,2026-08-16T02:51:14Z
TXN0000957,MT5000003423,CREDIT,5619.07,INR,Cinema Plex,CP4403349322,IN,ATM,IN,2026-08-16T02:55:55Z
TXN0005441,MT5000017768,CREDIT,2923.92,INR,Cloud Kitchen Co,CP3786931829,IN,UPI,IN,2026-08-16T03:26:11Z
TXN0010877,MT5000035961,DEBIT,37376.24,INR,RentPay Housing,CP7208104210,IN,IMPS,IN,2026-08-16T03:27:28Z
TXN0006850,MT5000022466,DEBIT,35265.71,INR,School Fees Trust,CP9151450741,IN,NEFT,IN,2026-08-16T03:28:46Z
TXN0004094,MT5000013115,DEBIT,4737.62,INR,Metro Rail Card,CP9165815775,IN,ATM,IN,2026-08-16T03:30:36Z
TXN0009626,MT5000031592,DEBIT,10673.74,INR,Apollo Pharmacy Store,CP8569256078,IN,NEFT,IN,2026-08-16T03:36:28Z
TXN0001863,MT5000006356,DEBIT,66785.71,INR,Rathore Infotech,CP7515717157,SG,RTGS,SG,2026-08-16T03:37:16Z
TXN0004591,MT5000014764,DEBIT,65620.58,INR,Iyengar Jewellers,CP8473013088,IN,IMPS,IN,2026-08-16T03:47:35Z
TXN0002409,MT5000007730,DEBIT,31301.22,INR,Cloud Kitchen Co,CP1725036551,IN,ATM,IN,2026-08-16T03:52:15Z
TXN0010805,MT5000035772,DEBIT,36179.46,INR,PhoneNet Telecom,CP3991713705,IN,ATM,IN,2026-08-16T03:58:30Z
TXN0010630,MT5000035323,DEBIT,13821.09,INR,Cinema Plex,CP4277410491,IN,NEFT,IN,2026-08-16T04:02:19Z
TXN0008549,MT5000028089,CREDIT,164369.89,INR,Iyengar Logistics,CP2721156605,IN,NEFT,IN,2026-08-16T04:08:00Z
TXN0005189,MT5000016895,DEBIT,6343.87,INR,PhoneNet Telecom,CP7001707526,IN,UPI,IN,2026-08-16T04:12:00Z
TXN0002571,MT5000008290,CREDIT,22464.14,INR,Water Board,CP8039671116,US,ATM,US,2026-08-16T04:17:07Z
TXN0007176,MT5000023252,CREDIT,39953.77,INR,City Power Board,CP7240595003,IN,NEFT,IN,2026-08-16T04:18:26Z
TXN0000450,MT5000001667,DEBIT,158730.03,INR,Yeshwant Pharma Distributors,CP3307863942,IN,CHEQUE,IN,2026-08-16T04:20:26Z
TXN0008757,MT5000028695,DEBIT,31584.44,INR,Cinema Plex,CP8769597399,IN,ATM,IN,2026-08-16T04:23:59Z
TXN0008196,MT5000026998,DEBIT,41070.23,INR,Metro Rail Card,CP2592402294,IN,CARD,IN,2026-08-16T04:25:10Z
TXN0005146,MT5000016642,DEBIT,5771.53,INR,Hospital Billing,CP5677077677,GB,IMPS,GB,2026-08-16T04:39:38Z
TXN0001177,MT5000003969,DEBIT,329.06,INR,School Fees Trust,CP5131668045,IN,UPI,IN,2026-08-16T04:41:28Z
TXN0000863,MT5000002944,CREDIT,19089.94,INR,Cloud Kitchen Co,CP2782638387,IN,UPI,IN,2026-08-16T04:43:04Z
TXN0012568,MT5000023534,DEBIT,2558055.65,INR,Skyline Realty Developers,CP2229829497,IN,RTGS,IN,2026-08-16T04:49:16Z
TXN0000475,MT5000001752,DEBIT,27545.84,INR,School Fees Trust,CP8586619000,IN,NEFT,IN,2026-08-16T04:50:10Z
TXN0009250,MT5000030282,DEBIT,36133.75,INR,Cinema Plex,CP2584134761,IN,ATM,IN,2026-08-16T04:56:37Z
TXN0007124,MT5000023098,CREDIT,150986.17,INR,Ashbury Hardware Mart,CP5732185158,IN,RTGS,IN,2026-08-16T05:09:05Z
TXN0012075,MT5000039960,DEBIT,10058.77,INR,Insure Life Co,CP2539283452,IN,IMPS,IN,2026-08-16T05:15:51Z
TXN0000974,MT5000003466,DEBIT,49856.29,INR,Thakkar Hardware Mart,CP3471511796,IN,IMPS,IN,2026-08-16T05:28:21Z
TXN0006693,MT5000021733,DEBIT,13206.01,INR,Cinema Plex,CP2529784067,IN,ATM,IN,2026-08-16T05:36:32Z
TXN0011486,MT5000038056,CREDIT,47740.27,INR,Malhotri Textiles,CP6200401180,IN,RTGS,IN,2026-08-16T05:37:00Z
TXN0007952,MT5000026066,DEBIT,21468.82,INR,Hospital Billing,CP4622277156,GB,CARD,GB,2026-08-16T05:44:19Z
TXN0001510,MT5000005311,DEBIT,19724.92,INR,Cinema Plex,CP5660739440,IN,UPI,IN,2026-08-16T05:58:05Z
TXN0000720,MT5000002375,DEBIT,32154.16,INR,BookWorld,CP3233866964,IN,NEFT,IN,2026-08-16T06:21:29Z
TXN0012120,MT5000040111,DEBIT,12320.48,INR,Swiggle Foods,CP7384002325,IN,UPI,IN,2026-08-16T06:24:19Z
TXN0010092,MT5000033311,DEBIT,2691.66,INR,Hospital Billing,CP9155334334,IN,ATM,IN,2026-08-16T06:46:11Z
TXN0001798,MT5000006160,CREDIT,77186.13,INR,Harikumar Infotech,CP6594352061,IN,CHEQUE,IN,2026-08-16T06:50:06Z
TXN0010177,MT5000033622,DEBIT,23735.62,INR,Apollo Pharmacy Store,CP9597893657,SG,NEFT,SG,2026-08-16T06:51:54Z
TXN0001421,MT5000004988,DEBIT,8414.81,INR,Cinema Plex,CP6267460413,GB,ATM,GB,2026-08-16T06:56:20Z
TXN0004218,MT5000013449,CREDIT,10150.32,INR,PhoneNet Telecom,CP4172961663,IN,IMPS,IN,2026-08-16T07:14:09Z
TXN0004920,MT5000015913,DEBIT,39819.49,INR,PhoneNet Telecom,CP3707900357,AE,CARD,AE,2026-08-16T07:15:43Z
TXN0004052,MT5000012907,DEBIT,15734.58,INR,Cloud Kitchen Co,CP1125656239,SG,NEFT,SG,2026-08-16T07:21:18Z
TXN0007841,MT5000025576,DEBIT,16052.07,INR,Insure Life Co,CP2761905836,IN,IMPS,IN,2026-08-16T07:28:34Z
TXN0010289,MT5000034012,DEBIT,4046.00,INR,Hospital Billing,CP9205421696,IN,NEFT,IN,2026-08-16T07:29:11Z
TXN0001503,MT5000005311,CREDIT,6932.78,INR,BookWorld,CP4270027008,IN,UPI,IN,2026-08-16T07:30:56Z
TXN0002343,MT5000007537,CREDIT,28853.39,INR,FuelPoint,CP4656232810,IN,UPI,IN,2026-08-16T07:58:15Z
TXN0005368,MT5000017420,DEBIT,29853.90,INR,RentPay Housing,CP8573424265,IN,CARD,IN,2026-08-16T08:06:26Z
TXN0002890,MT5000009200,CREDIT,9917.12,INR,Swiggle Foods,CP5880217279,IN,ATM,IN,2026-08-16T08:08:12Z
TXN0005790,MT5000018877,CREDIT,126597.29,INR,Lokesh Textiles,CP2758819830,IN,CHEQUE,IN,2026-08-16T08:14:54Z
TXN0007390,MT5000024014,DEBIT,26881.60,INR,City Power Board,CP3858694546,US,UPI,US,2026-08-16T08:15:44Z
TXN0001759,MT5000006037,DEBIT,131103.46,INR,Oberai Traders,CP4158260044,IN,CHEQUE,IN,2026-08-16T08:16:29Z
TXN0004388,MT5000014100,DEBIT,68505.44,INR,Harikumar Pharma Distributors,CP7730307055,IN,IMPS,IN,2026-08-16T08:21:52Z
TXN0012219,MT5000040466,DEBIT,3258.67,INR,Insure Life Co,CP6739969723,IN,CARD,IN,2026-08-16T08:26:36Z
TXN0007582,MT5000024796,CREDIT,17226.33,INR,Cloud Kitchen Co,CP7753075536,IN,UPI,IN,2026-08-16T08:31:50Z
TXN0008544,MT5000028089,DEBIT,144049.54,INR,Narang Pharma Distributors,CP7493926494,IN,RTGS,IN,2026-08-16T08:35:36Z
TXN0006118,MT5000020084,DEBIT,42236.05,INR,Apollo Pharmacy Store,CP1191492231,IN,UPI,IN,2026-08-16T08:37:40Z
TXN0012185,MT5000040363,CREDIT,22792.48,INR,Swiggle Foods,CP6899852239,IN,UPI,IN,2026-08-16T08:42:32Z
TXN0002798,MT5000008894,DEBIT,6011.17,INR,FuelPoint,CP5453123216,US,UPI,US,2026-08-16T08:57:56Z
TXN0001756,MT5000006037,CREDIT,30856.25,INR,Raghunath Exports,CP6652320377,IN,RTGS,IN,2026-08-16T09:01:51Z
TXN0005407,MT5000017621,DEBIT,13035.08,INR,RentPay Housing,CP7156833914,IN,ATM,IN,2026-08-16T09:02:41Z
TXN0005835,MT5000019030,DEBIT,26855.13,INR,Grocery Mart,CP6446432918,US,NEFT,US,2026-08-16T09:10:30Z
TXN0001150,MT5000003944,DEBIT,22028.96,INR,BookWorld,CP3482396015,IN,UPI,IN,2026-08-16T09:19:32Z
TXN0002545,MT5000008205,DEBIT,442.17,USD,PhoneNet Telecom,CP3466666925,IN,IMPS,IN,2026-08-16T09:51:51Z
TXN0003619,MT5000011383,DEBIT,22390.86,INR,Metro Rail Card,CP3013107624,IN,IMPS,IN,2026-08-16T10:19:00Z
TXN0005267,MT5000017185,DEBIT,35828.34,INR,Hospital Billing,CP2348490633,IN,CARD,IN,2026-08-16T10:39:04Z
TXN0005532,MT5000018065,DEBIT,13268.05,INR,Metro Rail Card,CP1293310725,IN,CARD,IN,2026-08-16T10:41:14Z
TXN0002564,MT5000008236,DEBIT,20379.82,INR,Cloud Kitchen Co,CP6718140237,SG,NEFT,SG,2026-08-16T10:44:01Z
TXN0008580,MT5000028133,DEBIT,153849.95,INR,Vardhan Infotech,CP6318041635,IN,NEFT,IN,2026-08-16T10:44:09Z
TXN0001547,MT5000005399,DEBIT,44006.29,INR,Cinema Plex,CP8078166989,IN,UPI,IN,2026-08-16T10:46:06Z
TXN0001013,MT5000003543,DEBIT,33377.16,INR,School Fees Trust,CP4300977393,IN,IMPS,IN,2026-08-16T10:52:11Z
TXN0001732,MT5000005943,DEBIT,120534.73,INR,Raghunath Hardware Mart,CP6977486983,IN,NEFT,IN,2026-08-16T11:04:00Z
TXN0000525,MT5000001965,CREDIT,121585.17,INR,Wadekar Logistics,CP2195810743,IN,RTGS,IN,2026-08-16T11:09:27Z
TXN0000306,MT5000001041,DEBIT,19981.81,INR,Grocery Mart,CP9555450885,IN,IMPS,IN,2026-08-16T11:15:14Z
TXN0007787,MT5000025518,DEBIT,15901.58,INR,Insure Life Co,CP3753566765,IN,UPI,IN,2026-08-16T11:23:38Z
TXN0008294,MT5000027337,DEBIT,153795.89,INR,Kestrel Logistics,CP2476571289,IN,RTGS,IN,2026-08-16T11:27:27Z
TXN0003960,MT5000012703,DEBIT,2976.56,INR,BookWorld,CP2324033367,IN,UPI,IN,2026-08-16T11:51:38Z
TXN0010835,MT5000035822,CREDIT,65333.98,INR,Fernhill Agro Foods,CP4107728283,IN,RTGS,IN,2026-08-16T11:57:00Z
TXN0010728,MT5000035530,CREDIT,35072.97,INR,Metro Rail Card,CP6551306250,IN,IMPS,IN,2026-08-16T12:06:10Z
TXN0007229,MT5000023472,CREDIT,15091.72,INR,RentPay Housing,CP2612469986,IN,ATM,IN,2026-08-16T12:09:10Z
TXN0003457,MT5000011138,CREDIT,15428.73,INR,BookWorld,CP3182231247,IN,UPI,IN,2026-08-16T12:33:27Z
TXN0000166,MT5000000528,DEBIT,20419.12,INR,Insure Life Co,CP3408619421,IN,UPI,IN,2026-08-16T12:33:47Z
TXN0000247,MT5000000861,CREDIT,103709.79,INR,Pillaiyar Auto Parts,CP2238067088,IN,IMPS,IN,2026-08-16T12:40:19Z
TXN0008924,MT5000029395,CREDIT,172204.54,INR,Vardhan Hardware Mart,CP8945529072,IN,RTGS,IN,2026-08-16T12:55:11Z
TXN0012546,MT5000016598,DEBIT,100000.00,INR,Kabir Yeshwant,CP6058957837,IN,CASH,IN,2026-08-16T13:01:28Z
TXN0012077,MT5000039960,DEBIT,38645.01,INR,Swiggle Foods,CP5510569887,IN,ATM,IN,2026-08-16T13:07:25Z
TXN0000960,MT5000003423,DEBIT,25753.60,INR,Swiggle Foods,CP3450786785,IN,UPI,IN,2026-08-16T13:19:59Z
TXN0001824,MT5000006206,CREDIT,48865.07,INR,Quereshi Infotech,CP1428501516,IN,NEFT,IN,2026-08-16T13:35:35Z
TXN0000284,MT5000000933,CREDIT,108399.35,INR,Harikumar Pharma Distributors,CP1591719508,SG,NEFT,SG,2026-08-16T13:38:27Z
TXN0006715,MT5000021896,DEBIT,9447.12,INR,Insure Life Co,CP6131129620,IN,NEFT,IN,2026-08-16T13:41:31Z
TXN0002215,MT5000007222,DEBIT,124010.12,INR,Wadekar Auto Parts,CP6112120116,IN,IMPS,IN,2026-08-16T13:51:08Z
TXN0008496,MT5000027896,DEBIT,44141.14,INR,Iyengar Auto Parts,CP1411362371,IN,IMPS,IN,2026-08-16T14:04:06Z
TXN0001176,MT5000003969,DEBIT,7818.10,INR,FuelPoint,CP5039402897,IN,UPI,IN,2026-08-16T14:09:23Z
TXN0002210,MT5000007222,DEBIT,53805.57,INR,Harikumar Auto Parts,CP2050571152,US,IMPS,US,2026-08-16T15:08:24Z
TXN0004749,MT5000015254,CREDIT,27392.99,INR,Insure Life Co,CP5239521090,IN,CARD,IN,2026-08-17T02:32:50Z
TXN0009408,MT5000030838,DEBIT,22684.44,INR,PhoneNet Telecom,CP8840226679,IN,ATM,IN,2026-08-17T02:37:38Z
TXN0000862,MT5000002944,DEBIT,40581.70,INR,FuelPoint,CP3289344965,IN,ATM,IN,2026-08-17T02:40:23Z
TXN0010958,MT5000036216,DEBIT,7721.04,INR,Metro Rail Card,CP2258138790,IN,ATM,IN,2026-08-17T02:49:15Z
TXN0011547,MT5000038283,CREDIT,61695.39,INR,Devraj Infotech,CP2776963794,IN,NEFT,IN,2026-08-17T02:55:43Z
TXN0002590,MT5000008332,DEBIT,44491.78,INR,Grocery Mart,CP2080083140,IN,CARD,IN,2026-08-17T02:56:07Z
TXN0001129,MT5000003881,DEBIT,93809.46,INR,Sundaram Traders,CP8201523461,AE,CHEQUE,AE,2026-08-17T03:02:53Z
TXN0005282,MT5000017217,DEBIT,34989.13,INR,Cloud Kitchen Co,CP5888040120,IN,ATM,IN,2026-08-17T03:07:07Z
TXN0012457,MT5000003354,DEBIT,577530.81,INR,Upadhyay General Trading,CP6436880093,MM,SWIFT,MM,2026-08-17T03:17:05Z
TXN0006484,MT5000021099,CREDIT,178252.91,INR,Oberai Hardware Mart,CP3044795976,IN,CHEQUE,IN,2026-08-17T03:19:35Z
TXN0002014,MT5000006722,DEBIT,29465.55,INR,PhoneNet Telecom,CP5331990495,IN,ATM,IN,2026-08-17T03:19:38Z
TXN0007409,MT5000024020,DEBIT,6273.76,INR,Apollo Pharmacy Store,CP5322954968,IN,NEFT,IN,2026-08-17T03:21:13Z
TXN0005962,MT5000019490,DEBIT,9780.55,INR,City Power Board,CP5379203101,IN,ATM,IN,2026-08-17T03:22:57Z
TXN0010888,MT5000035967,DEBIT,179.07,USD,PhoneNet Telecom,CP8413621890,IN,UPI,IN,2026-08-17T03:23:43Z
TXN0003178,MT5000010254,DEBIT,30189.39,INR,Cinema Plex,CP7131166148,IN,NEFT,IN,2026-08-17T03:27:17Z
TXN0006607,MT5000021459,DEBIT,10090.79,INR,Grocery Mart,CP2971567896,IN,NEFT,IN,2026-08-17T03:37:02Z
TXN0005553,MT5000018098,DEBIT,21630.21,INR,Apollo Pharmacy Store,CP3007330878,IN,UPI,IN,2026-08-17T03:38:59Z
TXN0004147,MT5000013245,DEBIT,5820.99,INR,Metro Rail Card,CP6078747931,IN,NEFT,IN,2026-08-17T04:10:06Z
TXN0009365,MT5000030622,DEBIT,42105.05,INR,FuelPoint,CP9437175776,IN,NEFT,IN,2026-08-17T04:12:33Z
TXN0004385,MT5000014097,DEBIT,143711.63,INR,Wadekar Textiles,CP9877906427,IN,CHEQUE,IN,2026-08-17T04:18:30Z
TXN0001725,MT5000005943,DEBIT,86166.22,INR,Upadhyay Jewellers,CP2534505607,AE,NEFT,AE,2026-08-17T04:20:30Z
TXN0003670,MT5000011628,DEBIT,11027.67,INR,PhoneNet Telecom,CP2462248246,IN,NEFT,IN,2026-08-17T04:21:11Z
TXN0004752,MT5000015254,DEBIT,11564.80,INR,Swiggle Foods,CP5187827637,IN,ATM,IN,2026-08-17T04:21:12Z
TXN0010556,MT5000035100,DEBIT,33756.76,INR,School Fees Trust,CP9085108076,IN,ATM,IN,2026-08-17T04:21:59Z
TXN0006262,MT5000020513,DEBIT,14385.02,INR,FuelPoint,CP6396123362,IN,CARD,IN,2026-08-17T04:25:25Z
TXN0009717,MT5000031979,DEBIT,24188.60,INR,RentPay Housing,CP7430423652,IN,IMPS,IN,2026-08-17T04:27:46Z
TXN0006197,MT5000020353,DEBIT,69272.91,INR,Bhandari Auto Parts,CP2372562375,IN,RTGS,IN,2026-08-17T04:38:15Z
TXN0007739,MT5000025281,CREDIT,109343.49,INR,Kulkarn Auto Parts,CP7788423485,GB,CHEQUE,GB,2026-08-17T04:43:51Z
TXN0009880,MT5000032462,DEBIT,22217.56,INR,City Power Board,CP8456568647,SG,CARD,SG,2026-08-17T04:53:26Z
TXN0003518,MT5000011267,CREDIT,121382.25,INR,Sethuram Traders,CP5313928928,IN,CHEQUE,IN,2026-08-17T04:54:48Z
TXN0011627,MT5000038510,DEBIT,37242.55,INR,Apollo Pharmacy Store,CP9592843650,IN,NEFT,IN,2026-08-17T04:57:03Z
TXN0009774,MT5000032087,CREDIT,24058.11,INR,Devraj Exports,CP1205874802,US,CHEQUE,US,2026-08-17T04:57:41Z
TXN0012315,MT5000040798,DEBIT,42986.72,INR,City Power Board,CP1598306229,SG,ATM,SG,2026-08-17T05:11:35Z
TXN0005415,MT5000017643,DEBIT,1607.44,INR,Swiggle Foods,CP2735047141,IN,ATM,IN,2026-08-17T05:23:10Z
TXN0002130,MT5000007048,DEBIT,22695.85,INR,Cloud Kitchen Co,CP7806038446,IN,ATM,IN,2026-08-17T05:24:27Z
TXN0009147,MT5000030025,DEBIT,63312.21,INR,Harikumar Pharma Distributors,CP3765336251,IN,RTGS,IN,2026-08-17T05:31:21Z
TXN0003963,MT5000012703,CREDIT,10522.87,INR,Cinema Plex,CP7021546583,IN,CARD,IN,2026-08-17T05:37:37Z
TXN0006864,MT5000022503,DEBIT,1208.22,INR,Cinema Plex,CP1787992268,IN,ATM,IN,2026-08-17T05:39:59Z
TXN0006264,MT5000020513,DEBIT,41302.39,INR,City Power Board,CP6195925054,IN,CARD,IN,2026-08-17T06:09:45Z
TXN0003116,MT5000009974,DEBIT,21011.79,INR,City Power Board,CP7083144025,IN,NEFT,IN,2026-08-17T06:12:24Z
TXN0006203,MT5000020353,CREDIT,156828.13,INR,Sundaram Agro Foods,CP7966042215,IN,CHEQUE,IN,2026-08-17T06:21:11Z
TXN0009691,MT5000031902,DEBIT,32146.13,INR,Swiggle Foods,CP2375180654,IN,NEFT,IN,2026-08-17T06:52:31Z
TXN0009767,MT5000032087,DEBIT,139870.86,INR,Upadhyay Exports,CP3718140247,IN,CHEQUE,IN,2026-08-17T06:57:33Z
TXN0011483,MT5000038056,DEBIT,70985.12,INR,Venkatesh Auto Parts,CP2009836353,IN,NEFT,IN,2026-08-17T07:03:56Z
TXN0005123,MT5000016598,DEBIT,26899.51,INR,Water Board,CP7581187371,IN,IMPS,IN,2026-08-17T07:25:03Z
TXN0007259,MT5000023534,DEBIT,30865.12,INR,FuelPoint,CP3648593957,SG,ATM,SG,2026-08-17T07:27:26Z
TXN0009086,MT5000029806,CREDIT,128499.87,INR,Pillaiyar Agro Foods,CP5281050400,IN,RTGS,IN,2026-08-17T07:35:43Z
TXN0009197,MT5000030138,DEBIT,38526.08,INR,Insure Life Co,CP8476141932,IN,CARD,IN,2026-08-17T07:39:29Z
TXN0001261,MT5000004295,DEBIT,40279.77,INR,Cloud Kitchen Co,CP7112712758,IN,CARD,IN,2026-08-17T07:44:08Z
TXN0003631,MT5000011442,CREDIT,44009.30,INR,PhoneNet Telecom,CP5609696634,IN,IMPS,IN,2026-08-17T07:44:44Z
TXN0011599,MT5000038396,DEBIT,109.39,USD,FuelPoint,CP3480702487,IN,IMPS,IN,2026-08-17T08:04:49Z
TXN0006764,MT5000022121,DEBIT,29027.10,INR,Apollo Pharmacy Store,CP5218412620,IN,ATM,IN,2026-08-17T08:09:33Z
TXN0001517,MT5000005347,DEBIT,6376.66,INR,Cloud Kitchen Co,CP2338196008,IN,CARD,IN,2026-08-17T08:10:12Z
TXN0002257,MT5000007266,DEBIT,52678.03,INR,Zaveri Pharma Distributors,CP1577832961,IN,NEFT,IN,2026-08-17T08:10:53Z
TXN0002915,MT5000009310,DEBIT,15410.86,INR,Water Board,CP8343320901,IN,IMPS,IN,2026-08-17T08:17:52Z
TXN0000692,MT5000002358,DEBIT,39664.42,INR,Grocery Mart,CP7334526106,IN,ATM,IN,2026-08-17T08:32:31Z
TXN0004348,MT5000014016,DEBIT,43414.88,INR,PhoneNet Telecom,CP3997272533,GB,NEFT,GB,2026-08-17T08:34:34Z
TXN0002464,MT5000007953,DEBIT,11522.48,INR,Hospital Billing,CP2982082161,IN,NEFT,IN,2026-08-17T08:42:46Z
TXN0008048,MT5000026463,DEBIT,116814.32,INR,Mirchandan Jewellers,CP1046583007,IN,RTGS,IN,2026-08-17T08:42:49Z
TXN0010865,MT5000035904,DEBIT,35498.34,INR,Iyengar Traders,CP2880899953,IN,RTGS,IN,2026-08-17T08:42:58Z
TXN0003237,MT5000010422,DEBIT,18241.06,INR,RentPay Housing,CP9285279226,IN,UPI,IN,2026-08-17T08:46:42Z
TXN0005142,MT5000016642,DEBIT,38801.07,INR,Grocery Mart,CP8993860620,IN,IMPS,IN,2026-08-17T08:54:39Z
TXN0005395,MT5000017557,DEBIT,11330.36,INR,Hospital Billing,CP8342194636,IN,IMPS,IN,2026-08-17T09:10:21Z
TXN0011056,MT5000036535,CREDIT,34672.11,INR,BookWorld,CP2382626344,IN,IMPS,IN,2026-08-17T09:14:27Z
TXN0002845,MT5000009025,CREDIT,42642.45,INR,Water Board,CP4095876030,IN,CARD,IN,2026-08-17T09:20:47Z
TXN0003990,MT5000012798,DEBIT,2831.49,INR,Insure Life Co,CP2524228529,IN,ATM,IN,2026-08-17T09:21:06Z
TXN0007633,MT5000024907,DEBIT,39066.12,INR,Insure Life Co,CP6502466761,IN,UPI,IN,2026-08-17T09:21:45Z
TXN0007406,MT5000024020,DEBIT,26659.61,INR,Cinema Plex,CP6159619653,IN,UPI,IN,2026-08-17T09:34:02Z
TXN0004897,MT5000015861,DEBIT,19115.73,INR,Swiggle Foods,CP4489190463,IN,CARD,IN,2026-08-17T09:36:04Z
TXN0012547,MT5000016598,DEBIT,150000.00,INR,Kiara Fernhill,CP4849360407,IN,NEFT,IN,2026-08-17T09:45:03Z
TXN0000366,MT5000001306,DEBIT,25439.70,INR,Swiggle Foods,CP6677250784,IN,ATM,IN,2026-08-17T09:50:41Z
TXN0005895,MT5000019206,DEBIT,42128.81,INR,Grocery Mart,CP7652038754,IN,UPI,IN,2026-08-17T09:53:55Z
TXN0002877,MT5000009142,CREDIT,38657.93,INR,Water Board,CP9048213894,IN,ATM,IN,2026-08-17T10:07:48Z
TXN0001515,MT5000005347,DEBIT,41453.08,INR,Swiggle Foods,CP5158155350,IN,CARD,IN,2026-08-17T10:08:59Z
TXN0004009,MT5000012822,DEBIT,17937.50,INR,Cinema Plex,CP3553414765,IN,NEFT,IN,2026-08-17T10:18:45Z
